id,business_category,product_name,product_number,product_type,product_trigram,prerequisite,available_pricing,default_support_level,ext_enterprise_user,remote_access,licensing_structure,withdrawn_after,portfolio_type,portfolio_product,included_product_numbers,included_item_names,ds_offerings
4050,3DEXPERIENCE Biosphere and Materials (rename of 'Biodesign'),Therapeutics Safety Modeler,6NP-BTL,Named User,BTL,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,3DEXPERIENCE R2018x,,,,,Licensed Program
4051,3DEXPERIENCE Biosphere and Materials (rename of 'Biodesign'),Therapeutics Safety Modeler,6CP-BTL,Shareable,BTL,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,3DEXPERIENCE R2018x,,,,,Licensed Program
4056,3DEXPERIENCE Biosphere and Materials (rename of 'Biodesign'),Therapeutics Knowledge Scientist,6CP-BXP,Shareable,BXP,6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,3DEXPERIENCE R2018x,,,,,Licensed Program
4057,3DEXPERIENCE Biosphere and Materials (rename of 'Biodesign'),Therapeutics Knowledge Scientist,6NP-BXP,Named User,BXP,6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,3DEXPERIENCE R2018x,,,,,Licensed Program
4096,3DEXPERIENCE Business Analytics,Change Small Index,6MB-CII,Package,CII,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4097,3DEXPERIENCE Business Analytics,Change Medium Index,6MB-CIK,Package,CIK,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4099,3DEXPERIENCE Business Analytics,Change Intelligence Consumer,6NP-CIU,Named User,CIU,(6MB-CIK or 6MB-CII) and (6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX),PLC/QLC/YLC/TBL2/TBL3,Advantage,Yes,Yes,Named User,,,,,,Licensed Program
4363,3DEXPERIENCE Business Analytics,KPI Consumer,6NB-KPC,Package,KPC,(6NB-PCS or 6NP-CSV or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX) and 6MP-EUS,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4369,3DEXPERIENCE Business Analytics,KPI Manager,6NB-KPX,Package,KPX,(6NB-PCS or 6NP-CSV or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX) and 6MP-EUS,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4138,3DEXPERIENCE Business Analytics,Advanced Document Converter for index,6MP-DAC,System,DAC,6NP-EDM or 6NP-S1X,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,3DEXPERIENCE R2016x,,,,,Licensed Program
4199,3DEXPERIENCE Business Analytics,Business Analytics Consumer,6NP-EDM,Named User,EDM,(6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX) and 6MP-EUS,PLC/QLC/YLC/TBL2/TBL3,Advantage,Yes,Yes,Named User,,,,,,Licensed Program
4200,3DEXPERIENCE Business Analytics,Business Analytics Tokens,6TP-EDT,Token,EDT,6MP-EUS,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Token Based,,,,,,Licensed Program
4474,3DEXPERIENCE Business Analytics,Part Intelligence Developer Kit,6MP-OPK,System,OPK,6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4232,3DEXPERIENCE Business Analytics,Business Analytics Server,6MP-EUS,System,EUS,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4494,3DEXPERIENCE Business Analytics,Project Small Index,6MB-PII,Package,PII,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4495,3DEXPERIENCE Business Analytics,Project Medium Index,6MB-PIK,Package,PIK,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4496,3DEXPERIENCE Business Analytics,Project Intelligence Consumer,6NP-PIU,Named User,PIU,(6MB-PIK or 6MB-PII) and (6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX),PLC/QLC/YLC/TBL2/TBL3,Advantage,Yes,Yes,Named User,,,,,,Licensed Program
4763,3DEXPERIENCE Business Analytics,Weight and Balance Medium Index,6MB-WB1,Package,WB1,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4764,3DEXPERIENCE Business Analytics,Weight and Balance Large Index,6MB-WB2,Package,WB2,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4261,3DEXPERIENCE Business Analytics,Asset Quality Small Index,6MB-FII,Package,FII,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4773,3DEXPERIENCE Business Analytics,REDUCE Cluster Capacity for 2 500 000 parts,6MP-X1B,System,X1B,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4262,3DEXPERIENCE Business Analytics,Asset Quality Medium Index,6MB-FIK,Package,FIK,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4774,3DEXPERIENCE Business Analytics,REDUCE Cluster Capacity for 10 000 parts,6MP-X1I,System,X1I,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4263,3DEXPERIENCE Business Analytics,Asset Quality Analyst,6NP-FIU,Named User,FIU,(6MB-FIK or 6MB-FII) and (6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX),PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4775,3DEXPERIENCE Business Analytics,REDUCE Cluster Capacity for 500 000 parts,6MP-X1M,System,X1M,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4776,3DEXPERIENCE Business Analytics,Standard Part Analyst,6NP-X1R,Named User,X1R,(6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX) and (6MP-X1I or 6MP-X1S or 6MP-X1B or 6MP-X1M),PLC/QLC/YLC/TBL2/TBL3,Advantage,Yes,Yes,Named User,,,,,,Licensed Program
4777,3DEXPERIENCE Business Analytics,REDUCE Cluster Capacity for 100 000 parts,6MP-X1S,System,X1S,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4020,3DEXPERIENCE Business Analytics,Business Analytics Developer,6NP-BAD,Named User,BAD,6MP-EUS or 6MB-IIK or 6MB-CIK or 6MB-PIK or 6MB-III or 6MB-CII or 6MB-PII or 6MB-FIK or 6MB-FII,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4021,3DEXPERIENCE Business Analytics,Business Analytics Manager,6NP-BAM,Named User,BAM,6NP-EDM,PLC/QLC/YLC/TBL2/TBL3,Advantage,Yes,Yes,Named User,,,,,,Licensed Program
4579,3DEXPERIENCE Business Analytics,Preferred Part Consumer,6NP-S1X,Named User,S1X,6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,Yes,Yes,Named User,,,,,,Licensed Program
4341,3DEXPERIENCE Business Analytics,Issue Small Index,6MB-III,Package,III,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4342,3DEXPERIENCE Business Analytics,Issue Medium Index,6MB-IIK,Package,IIK,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4343,3DEXPERIENCE Business Analytics,Issue Intelligence Consumer,6NP-IIU,Named User,IIU,(6MB-IIK or 6MB-III) and (6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX),PLC/QLC/YLC/TBL2/TBL3,Advantage,Yes,Yes,Named User,,,,,,Licensed Program
4094,3DEXPERIENCE Business Analytics,Cost Medium Index,6MB-CI1,Package,CI1,,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,System,,,,,,Licensed Program
4095,3DEXPERIENCE Business Analytics,Cost Intelligence Analyst,6NB-CIA,Package,CIA,(6NB-PCS or 6NP-CSV or 6NB-PJCX or 6NB-CPLX or 6NB-XPLX or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX) and 6MB-CI1,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4608,3DEXPERIENCE Design/Engineering,Preliminary Steel Structure Designer,6NP-SFG,Named User,SFG,6NP-CNY or 6NP-CNV or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,3DEXPERIENCE R2017x,,,,,Licensed Program
4100,3DEXPERIENCE Design/Engineering,Civil Engineer,6CP-CIV,Shareable,CIV,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4356,3DEXPERIENCE Design/Engineering,Design Apps Developer,6NP-KAC,Named User,KAC,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4612,3DEXPERIENCE Design/Engineering,Systems Safety Analyst,6NP-SFY,Named User,SFY,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4101,3DEXPERIENCE Design/Engineering,Civil Engineer,6NP-CIV,Named User,CIV,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4357,3DEXPERIENCE Design/Engineering,Design Apps User,6NP-KAX,Named User,KAX,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4358,3DEXPERIENCE Design/Engineering,Design Apps User,6CP-KAX,Shareable,KAX,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4103,3DEXPERIENCE Design/Engineering,Composites Laser Projection Operator,6NP-CLJ,Named User,CLJ,6NP-CDE or 6NP-CMF or 6NP-CDF,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4359,3DEXPERIENCE Design/Engineering,Template Designer,6NP-KDI,Named User,KDI,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4104,3DEXPERIENCE Design/Engineering,Composites Laser Projection Operator,6CP-CLJ,Shareable,CLJ,6NP-CDE or 6CP-CDE or 6NP-CMF or 6CP-CMF or 6NP-CDF or 6CP-CDF,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4360,3DEXPERIENCE Design/Engineering,Template Designer,6CP-KDI,Shareable,KDI,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4361,3DEXPERIENCE Design/Engineering,Quality Rules Designer,6NP-KHC,Named User,KHC,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4362,3DEXPERIENCE Design/Engineering,Quality Rules Designer,6CP-KHC,Shareable,KHC,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4107,3DEXPERIENCE Design/Engineering,Systems Cooling Library,6NP-CLZ,Named User,CLZ,6NB-SNK or 6NB-SQK or 6NB-MCK,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4108,3DEXPERIENCE Design/Engineering,Systems Cooling Library,6CP-CLZ,Shareable,CLZ,6NB-SNK or 6NB-SQK or 6NB-MCK,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4364,3DEXPERIENCE Design/Engineering,Weight and Balance Analyst,6NB-KPK,Package,KPK,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4109,3DEXPERIENCE Design/Engineering,Composites Manufacturer,6CP-CMF,Shareable,CMF,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4365,3DEXPERIENCE Design/Engineering,Product Optimization Designer,6CP-KPO,Shareable,KPO,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX or 6NB-CPLX or 6NB-XPLX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4110,3DEXPERIENCE Design/Engineering,Composites Manufacturer,6NP-CMF,Named User,CMF,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4366,3DEXPERIENCE Design/Engineering,Product Optimization Designer,6NP-KPO,Named User,KPO,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4367,3DEXPERIENCE Design/Engineering,Product Performance Assessment,6NP-KPP,Named User,KPP,6NP-CNY or 6NP-CNV or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,3DEXPERIENCE R2016x,,,,,Licensed Program
4623,3DEXPERIENCE Design/Engineering,Hydroformed SheetMetal Designer,6NP-SMH,Named User,SMH,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4368,3DEXPERIENCE Design/Engineering,Product Performance Assessment,6CP-KPP,Shareable,KPP,6NP-CNY or 6NP-CNV or 6NB-PPKX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,3DEXPERIENCE R2016x,,,,,Licensed Program
4624,3DEXPERIENCE Design/Engineering,Hydroformed SheetMetal Designer,6CP-SMH,Shareable,SMH,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4370,3DEXPERIENCE Design/Engineering,Systems Liquid Cooling Library,6NP-LCZ,Named User,LCZ,6NB-SNK or 6NB-SQK,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,3DEXPERIENCE R2017x,,,,,Licensed Program
4371,3DEXPERIENCE Design/Engineering,Systems Liquid Cooling Library,6CP-LCZ,Shareable,LCZ,6NB-SNK or 6NB-SQK,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,3DEXPERIENCE R2017x,,,,,Licensed Program
4372,3DEXPERIENCE Design/Engineering,3DMaster Conceptual Designer,6NP-M3C,Named User,M3C,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4373,3DEXPERIENCE Design/Engineering,3DMaster Conceptual Designer,6CP-M3C,Shareable,M3C,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4374,3DEXPERIENCE Design/Engineering,3DMaster Designer,6NP-M3D,Named User,M3D,6NP-FLG or 6NP-SMH or 6NP-FPM or 6NP-MQD or 6NP-MES or 6NP-MDG or 6NP-MDT or 6NB-SQK or 6NP-MTG or 6NB-MEHX or 6NB-MDHX or 6NP-FPP or 6NP-MEF or 6NP-SFG or 6NP-CBR or 6NP-PED or 6NB-PEDX or 6NP-CDD or 6NP-MQS or 6NP-SMW or 6NB-SMWX or 6NP-SAO or 6NP-SEL or 6NP-SDG or 6NP-SXX or 6NP-STR or 6NP-CDT or 6NP-M3C or 6NP-ACG or 6NP-IAD or 6NP-ADL or 6NP-BWE or 6NP-CIV or 6NP-CDE or 6NP-CDF or 6NP-CMF or 6NP-CCS or 6NP-ELG or 6NP-FDE or 6NP-PPL or 6NP-DFR,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4630,3DEXPERIENCE Design/Engineering,SheetMetal Designer,6NP-SMW,Named User,SMW,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4375,3DEXPERIENCE Design/Engineering,3DMaster Designer,6CP-M3D,Shareable,M3D,6NP-FLG or 6NP-SMH or 6NP-FPM or 6NP-MQD or 6NP-MES or 6NP-MDG or 6NP-MDT or 6NB-SQK or 6NP-MTG or 6NB-MEHX or 6NB-MDHX or 6NP-FPP or 6NP-MEF or 6NP-SFG or 6NP-CBR or 6NP-PED or 6NB-PEDX or 6NP-CDD or 6NP-MQS or 6NP-SMW or 6NB-SMWX or 6NP-SAO or 6NP-SEL or 6NP-SDG or 6NP-SXX or 6NP-STR or 6NP-CDT or 6NP-M3C or 6NP-ACG or 6NP-IAD or 6NP-ADL or 6NP-BWE or 6NP-CIV or 6NP-CDE or 6NP-CDF or 6NP-CMF or 6NP-CCS or 6NP-ELG or 6NP-FDE or 6NP-PPL or 6NP-DFR or 6CP-FLG or 6CP-SMH or 6CP-FPM or 6CP-MQD or 6CP-MES or 6CP-MDG or 6CP-MDT or 6NB-SQK or 6CP-MTG or 6NB-MEHX or 6NB-MDHX or 6CP-FPP or 6CP-MEF or 6CP-SFG or 6CP-CBR or 6CP-PED or 6NB-PEDX or 6CP-CDD or 6CP-MQS or 6CP-SMW or 6NB-SMWX or 6CP-SAO or 6CP-SEL or 6CP-SDG or 6CP-STR or 6CP-CDT or 6CP-M3C or 6CP-ACG or 6CP-IAD or 6CP-ADL or 6CP-BWE or 6CP-CIV or 6CP-CDE or 6CP-CDF or 6CP-CMF or 6CP-CCS or 6CP-ELG or 6CP-FDE or 6CP-PPL or 6CP-DFR,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4631,3DEXPERIENCE Design/Engineering,SheetMetal Designer,6CP-SMW,Shareable,SMW,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4634,3DEXPERIENCE Design/Engineering,Dynamic Systems Engineer,6NB-SNK,Package,SNK,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4125,3DEXPERIENCE Design/Engineering,Systems ClaRa Plus Library,6NP-CRZ,Named User,CRZ,6NB-SNK or 6NB-SQK or 6NB-MCK,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4126,3DEXPERIENCE Design/Engineering,Systems ClaRa Plus Library,6CP-CRZ,Shareable,CRZ,6NB-SNK or 6NB-SQK or 6NB-MCK,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4128,3DEXPERIENCE Design/Engineering,Visual Experience Designer,6NP-CSX,Named User,CSX,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
4129,3DEXPERIENCE Design/Engineering,Visual Experience Designer,6CP-CSX,Shareable,CSX,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4132,3DEXPERIENCE Design/Engineering,Structural Package Designer,6CP-CTN,Shareable,CTN,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
4644,3DEXPERIENCE Design/Engineering,Systems Quality Analyst,6NP-SQA,Named User,SQA,6NB-PCS or 6NP-CSV or 6NB-PPKX or 6NB-CPLX or 6NB-XPLX or 6NB-SMWX or 6NB-MDHX or 6NB-MEHX or 6NB-M3HX or 6NB-CADX or 6NB-PEDX or 6NB-MGEX,PLC/QLC/YLC/TBL2/TBL3,Advantage,No,No,Named User,,,,,,Licensed Program
